-111.3479995727539;1757
-111.3710022;3655
-111.427001953125;6294
-111.444999695;38
-111.447998;3872
-111.61499786377;4467
-111.6549988;5048
-111.6709976;3982
-111.700996399;6716
-111.72299957275;5618
-111.727996826;6293
-111.766998;5819
-111.78800201416;3995
-111.810997;3543
-111.851997375;5250
-111.89800262451172;6059
-111.91100311279;5658
-111.9185278;6298
-111.96199798583984;135
-111.973086;3395
-111.97799682617188;3318
-111.98300170898438;3288
-112.01200103759766;3246
-112.0120010376;6506
-112.035003662;6295
-112.06199646;5251
-112.07099914550781;3851
-112.083000183;5836
-112.0989990234375;5621
-112.144996643;5764
-112.14700317382812;3953
-112.26899719238281;5820
-112.29499816894531;6391
-112.2969970703125;5252
-112.375999451;3254
-112.375999451;5342
-112.383003235;3290
-112.4199982;3230
-112.49700164794922;3782
-112.508003235;5620
-112.59600067138672;4413
-112.6780014;5822
-112.685997;5821
-112.720001221;5696
-112.7490005493164;6778
-112.7990036;6299
-112.800003052;116
-113.0989990234375;3601
-113.510305556;3819
-113.521003723;164
-113.525677;1773
-113.580001831;49
-113.690002441;59
-113.772003174;6938
-113.880996704;5309
-113.89399719238281;112
-113.997001648;6897
-114.019996643;177
-114.02400207519531;4468
-114.03099823;3235
-114.077002;5429
-114.0910034;3950
-114.25599670410156;3874
-114.2959976;5044
-114.358002;5624
-114.374000549;5837
-114.44000244140625;195
-114.487999;3984
-114.6060028;3377
-114.623001099;6947
-114.717002869;3882
-114.777000427;196
-114.80899810791;1781
-114.8420029;5304
-114.903999329;130
-115.033996582;3591
-115.134002686;5830
-115.143997192;37
-115.1520004;3652
-115.19400024414;5177
-115.241996765;1760
-115.337997437;6717
-115.513000488;3489
-115.541861057;6756
-115.57900238;3470
-115.6719970703125;3536
-115.672996521;3280
-115.78199768066;163
-115.782997131;72
-115.78700256347656;200
-115.79199981689453;4389
-115.81099700927734;6982
-115.872002;3600
-116.032997;6946
-116.1009979;5308
-116.16000366211;5655
-116.1620026;3220
-116.2229996;3279
-116.27500152588;5657
-116.464996338;52
-116.50700378417969;3616
-116.60299682617188;1744
-116.629997253;3219
-116.78099823;3373
-116.7870026;6944
-116.8199997;6411
-116.850997925;6757
-116.91500091552734;6146
-116.97000122070312;1787
-116.97200012207;5685
-116.98000335693;5668
-116.982002;5838
-117.01399993896;5914
-117.01499938964844;3714
-117.086998;6973
-117.110001;3713
-117.127998352;5714
-117.1429977;3289
-117.14600372314453;6081
-117.16500091552734;99
-117.190002441;3510
-117.2149963;3375
-117.23500061;5673
-117.24600219726562;4140
-117.2590027;3592
-117.2799988;3839
-117.30999755859375;4200
-117.32299804688;3496
-117.35399627686;5151
-117.383003235;3335
-117.41100311279297;6082
-117.4449997;3577
-117.4469985961914;102
-117.53399658203125;3251
-117.60099792480469;3513
-117.60900116;5945
-117.632003784;34
-117.637001;6652
-117.65599823;3448
-117.68800354;6623
-117.6920013;3274
-117.752998352;6838
-117.78199768066;6253
-117.80599975585938;68
-117.805999756;6979
-117.808998108;6934
-117.8300018;5337
-117.8679962;3642
-117.884003;3296
-117.980003357;5036
-118.007003784;6752
-118.035003662;6606
-118.052002;4280
-118.0849991;3534
-118.1520004;3363
-118.1520004;5271
-118.182998657;5839
-118.2190018;6668
-118.288002;4372
-118.334999;3292
-118.33999633789;5284
-118.35900115966797;3425
-118.363998413;6933
-118.4079971;3268
-118.413002014;5943
-118.416;5270
-118.43099975585938;6892
-118.450996399;5656
-118.48999786377;3824
-118.565002441;6954
-118.5879974;5686
-118.8379974;5310
-118.841003418;5181
-118.885002136;121
-118.955001831;5908
-119.0569992;3339
-119.09400177001953;6833
-119.11900329589844;4726
-119.121002197;3295
-119.20700073242;5230
-119.228996;6889
-119.2509994506836;5942
-119.28299713134766;6864
-119.3199997;3386
-119.33100128173828;6887
-119.377998352;87
-119.392997742;5338
-119.40799713134766;5421
-119.45800018310547;3388
-119.60199737548828;180
-119.6520004272461;6314
-119.71800231933594;3468
-119.76799774169922;3585
-119.7910004;6476
-119.8399963;3718
-119.9209976196289;6478
-119.9520035;3300
-119.99500274658203;3983
-12.207300186157227;1068
-12.22029972076416;1060
-12.286800384521;1074
-12.383000373840332;6028
-12.468299865722656;1059
-12.483599662780762;6558
-12.518899917602539;4322
-120.040000916;5651
-120.111999512;5944
-120.13999939;5689
-120.18299865722656;48
-120.207000732;5197
-120.399002075;5912
-120.444000244;78
-120.4570007;4425
-120.468002319;6237
-120.511001587;44
-120.5139999;5339
-120.5439987;4431
-120.5680008;3464
-120.583999634;3588
-120.6269989;6662
-120.641998291;4421
-120.66600036621094;5907
-120.73999786376953;167
-120.90399932861;5909
-120.9540024;3593
-121.10299682617188;3424
-121.11000061035156;6377
-121.1500015;3854
-121.166999817;5915
-121.2009964;5906
-121.23699951171875;60
-121.2379989624;3583
-121.2979965;3218
-121.30699920654297;6061
-121.333000183;6062
-121.35099792480469;6406
-121.401001;3465
-121.43699646;3419
-121.492996216;3444
-121.498001099;6870
-121.5699997;5775
-121.59100341796875;3594
-121.60600280762;6970
-121.62699890136719;6865
-121.73300170898438;4403
-121.762001;3217
-121.790000916;6839
-121.819000244;6817
-121.819999695;5650
-121.84300231933594;3717
-121.8570023;5660
-121.8580017;3490
-121.92700195312;3233
-121.92900085449219;3526
-121.939002991;39
-122.02200317382812;6451
-122.04900360107422;3561
-122.054000854;161
-122.056999207;5780
-122.114997864;6289
-122.122001648;6340
-122.148456;5025
-122.1589966;6763
-122.216003418;6252
-122.22100067138672;3237
-122.251998901;5910
-122.25;5678
-122.280998;5667
-122.2819977;3599
-122.2929993;3849
-122.302001953125;3505
-122.30899810791016;3358
-122.36100006103516;174
-122.375;3253
-122.40100097656;5899
-122.475997925;3453
-122.500999451;6665
-122.51000213623047;126
-122.53800201416016;3555
-122.55599975586;5911
-122.5780029;6083
-122.5810013;3312
-122.597000122;179
-122.5979996;3500
-122.630996704;5427
-122.6559982;3354
-122.679000854;171
-122.70999908447266;104
-122.76499938965;5020
-122.7699966430664;6974
-122.8130035;5244
-122.86199951171875;3397
-122.87300109863281;3852
-122.898002625;5808
-122.9029999;5659
-122.910003662;5312
-122.93800354003906;4728
-122.948997498;4133
-122.949997;5900
-122.983001709;6477
-123.0029984;5743
-123.012001038;5426
-123.024002075;5311
-123.111000061;4174
-123.132003784;5826
-123.1360016;3658
-123.14800262451;6510
-123.162002563;6852
-123.183998108;155
-123.20099639893;6975
-123.21199798583984;3850
-123.233001709;6514
-123.2900009;6497
-123.388867378;3857
-123.41400146484375;3239
-123.426002502;183
-123.43599700927734;3968
-123.43699645996094;162
-123.450450897;5946
-123.46900177;6873
-123.4969;5424
-123.5;4384
-123.814002991;5913
-123.869862556;33
-123.878997803;5313
-123.93699646;3992
-123.949996948;5423
-124.05799865722656;5314
-124.075469971;3972
-124.10900115966797;4079
-124.112998962;6949
-124.2369995;4380
-124.24600219726562;4410
-124.26300048828125;5425
-124.51799774169922;4167
-124.5;4197
-124.88700103759766;118
-125.242996216;138
-125.27100372314453;30
-125.3030014038086;4134
-125.572998046875;3969
-125.775583;25
-126.08;4139
-126.596001;5078
-126.7979965209961;154
-126.91600036621094;6860
-127.18299865722656;178
-127.36699676513672;199
-127.583000183;3858
-128.063997;5428
-128.576009;172
-128.6510009765625;3970
-128.82200622558594;114
-129.982434511;6898
-13.04319953918457;1069
-13.12909984588623;5798
-13.195500373840332;1034
-13.2192;4329
-13.322799682617188;5526
-13.507599830627441;1066
-13.569199562073;1072
-13.605199813842773;1030
-13.612;3905
-13.65310001373291;1061
-13.746399879455566;6467
-13.863800048828125;1026
-130.031997681;46
-130.25;6096
-130.2830047607422;5258
-130.445007324;108
-131.57200622558594;3261
-131.5780029296875;5353
-131.7140045;3586
-131.813995361;197
-132.125;4219
-132.3699951;4591
-132.42300415;6866
-132.7429962158203;202
-132.8280029296875;5354
-132.9450073;3892
-133.0260009765625;144
-133.076004028;5385
-133.1020050048828;5405
-133.37600708007812;204
-133.483001709;54
-133.910003662;5352
-134.5760040283203;3276
-134.585007;5348
-134.86099243164062;205
-134.88999938964844;1909
-134.897994995;5350
-135.00599;3967
-135.067001343;175
-135.3159942626953;4583
-135.36199951171875;3631
-135.410111;5351
-135.5240020751953;4585
-135.7070007;4582
-135.8679962158203;88
-136.347000122;5349
-136.44000244140625;1906
-137.01699829101562;6493
-137.54600524902344;6871
-138.57000732421875;5811
-138.81300354003906;1912
-139.011001587;4517
-139.04100036621094;43
-139.1280059814453;42
-139.552001953125;4519
-139.660003662;5138
-139.83900451660156;97
-14.393699645996094;870
-14.401399612426758;12
-14.533599853516;6613
-14.850600242614746;4132
-140.0780029296875;4518
-140.22900390625;1917
-140.86700439453125;6888
-140.88699340820312;1904
-140.9459991455078;1922
-141.151001;5329
-141.9290009;3349
-142.492996216;5379
-142.9539948;5401
-143.001111;6513
-143.582000732;3196
-143.6580047607422;1911
-143.740005493;5328
-144.076008;5402
-144.7830048;5335
-145.02499389648438;1916
-145.24600219726562;1913
-145.25;3204
-145.4570007;3614
-145.4779968;3391
-145.50999450683594;1903
-145.578995;5070
-145.65699768066406;1907
-145.722000122;3259
-146.07000732421875;1908
-146.2480011;3640
-146.2570037841797;4516
-146.365997314;5333
-146.3683;5232
-146.4149932861328;4515
-146.61700439453125;1914
-146.88499450683594;1910
-147.102005;3430
-147.406997681;5334
-147.6139984;3657
-147.66099548339844;1919
-147.662002563;5537
-147.8560028;3609
-147.992004395;5400
-148.2310028076172;1905
-148.35499572753906;6731
-148.4649963;3401
-148.7169952392578;1915
-148.7220001220703;5683
-148.910995483;5846
-148.968994140625;5404
-149.07400512695312;7033
-149.08900451660156;3350
-149.119995;3202
-149.41900634765625;5163
-149.5070038;5948
-149.5240020751953;1902
-149.539993286;7034
-149.58700561523438;6401
-149.598007202;5317
-149.606994629;3828
-149.6529999;3206
-149.76199340820312;1921
-149.8070068359375;3473
-149.843994140625;3222
-149.9720001220703;5847
-149.99600219726562;3552
-15.180500030517578;1035
-15.2272;13
-15.335599899291992;4131
-15.38659954071045;1029
-15.65369987487793;4325
-15.838079452514648;6620
-15.932;4327
-15.94849967956543;1067
-150.09399414062;3764
-150.64399719238;5848
-150.643997192;5407
-151.005996704;5319
-151.02200317382812;1920
-151.03399658203125;5684
-151.2449951171875;3409
-151.36099243164062;1901
-151.466003;1924
-151.4770050048828;3445
-151.529007;3201
-151.7429962;5054
-151.75100708007812;1918
-152.24400329589844;1923
-152.302001953125;5406
-152.4940033;3313
-152.621994019;5158
-152.8059;5202
-153.7039948;3203
-153.977996826;5361
-154.182998657;5359
-154.2630005;5330
-154.35800170898438;5392
-154.449996948;5360
-154.8390045166;5390
-154.9109955;3213
-155.04800415039062;3199
-155.259002686;3215
-155.4700012;5063
-155.554000854;3565
-155.5740051;3205
-155.6060028;4587
-155.66799926757812;3326
-155.86000061035156;3314
-155.8607;5005
-155.90199279785156;5102
-155.977005005;3207
-156.01400756835938;3229
-156.04600524902344;3298
-156.3509979;5331
-156.42999267578125;3240
-156.6490021;3572
-156.67300415039062;3574
-156.766008;3352
-156.897003174;5365
-156.9369965;3542
-156.9510040283203;3626
-156.973999;4592
-157.007995605;5358
-157.0959930419922;3485
-157.16200256348;5336
-157.166000366;5403
-157.259002686;5326
-157.32800293;5103
-157.34500122070312;4493
-157.35000610351562;2154
-157.375;5355
-157.43600463867188;5056
-157.572006226;5357
-157.7030029296875;4494
-157.727005005;5388
-157.768005371;3612
-157.856994629;5362
-157.9066619873047;4491
-157.9219970703125;3507
-158.03240966796875;4495
-158.0399933;3283
-158.070009;6268
-158.07400512695312;5332
-158.11900329589844;4490
-158.197006226;3364
-158.5050049;3244
-158.617996216;4723
-158.63299560546875;5105
-158.7409973;5059
-159.050003052;5327
-159.162993;5356
-159.33900451660156;3383
-159.54299926757812;4589
-159.569000244;5318
-159.76400756835938;1890
-159.77499389648438;4584
-159.785003662;3563
-159.805999756;1891
-159.9859924;5367
-159.994995117;5394
-16.051300048828125;1056
-16.281799;1054
-16.3414993286;1032
-16.3500003815;1592
-16.463199615478516;1058
-16.5725002289;1031
-16.65220069885254;1025
-16.7460994720459;1055
-16.774499893188;3842
-16.918100357055664;5171
-160.190994;5055
-160.34100341796875;4586
-160.39700317382812;5106
-160.43699646;5364
-160.5229949951172;5082
-160.561004639;5384
-160.798996;5316
-161.0019989013672;4492
-161.0189972;5366
-161.149002075;5363
-161.154006958;5374
-161.16000366211;5383
-161.223999;5376
-161.231002808;5393
-161.319458008;5325
-161.444000244;5322
-161.7779999;6512
-161.82000732421875;3214
-161.8379974;3380
-161.8450012;5386
-161.97900390625;6511
-162.026000977;5324
-162.0438843;5320
-162.06300354;3211
-162.1100006;5375
-162.26600646972656;5104
-162.2720032;5369
-162.5240021;5321
-162.598999;3474
-162.72500610351562;3629
-162.76600647;5094
-162.880996704;5391
-162.97500610351562;5066
-163.0050049;3198
-163.007003784;5370
-163.169005;5323
-163.302002;5060
-163.41000366210938;5382
-163.412994385;5373
-163.533004761;5387
-163.6820068359375;4588
-164.031005859;5381
-164.285995483;5229
-164.4909973;5315
-164.56300354003906;5061
-164.659927368;5380
-164.70100402832;5934
-165.0870056;5935
-165.44500732421875;3396
-165.570999146;5389
-165.6005;4590
-165.778895617;4727
-166.0390015;3208
-166.089112;5064
-166.1100006;3197
-166.1470032;5058
-166.27099609375;5062
-166.339004517;5371
-166.466003418;5368
-166.544006348;3635
-167.9219971;5377
-168.095;5372
-169.425003;5649
-169.533996582;4077
-169.662002563;3212
-169.92559814453125;4512
-17.030000686645508;1070
-17.214599609375;4321
-17.426001;14
-17.49020004272461;1057
-17.755599975585938;1028
-17.887100219726562;1027
-170.22000122070312;3210
-170.4929962158203;5065
-170.710006714;1900
-170.99667358398438;6661
-171.710006714;2145
-171.73300170898438;5057
-171.740005493;4001
-172.00799560546875;1899
-172.25799560546875;4514
-173.2429962158203;2773
-173.791029453;4510
-173.96200561523438;1895
-174.2059937;5378
-174.34100341796875;4509
-174.957992554;4508
-175.14999389648438;1894
-175.632995605;7183
-176.199005127;1898
-176.45700073242188;1938
-176.64599609375;4581
-177.38099670410156;2155
-178.065994263;4513
-178.817001343;4502
-178.9759979248047;4511
-179.341995239;4496
-179.3730010986328;6227
-179.876998901;4504
-18.0173;4130
-18.07270050048828;11
-18.9167;19
-19.572799682599996;5542
-2.05694;471
-2.0799601078033447;1367
-2.14889;475
-2.1536099910736084;6020
-2.1566667;1384
-2.167220115661621;469
-2.195509910583496;495
-2.197779893875122;527
-2.2147200107574463;493
-2.2594399452209473;470
-2.269860029220581;4227
-2.2749500274658203;474
-2.30558;558
-2.32223510742;4433
-2.3287599086761475;249
-2.3463900089263916;1368
-2.3701000213623047;1180
-2.38971996307;6575
-2.3911099433898926;4434
-2.43443989754;4239
-2.507689952850342;248
-2.533560037612915;521
-2.54999995232;6903
-2.576669931411743;4242
-2.59083008766;548
-2.6019699573516846;494
-2.638819932937622;482
-2.64139008522;4241
-2.6680400371551514;522
-2.718559980392456;1383
-2.71909;486
-2.7244699001312256;1212
-2.77167010307;6576
-2.7722198963165283;4237
-2.8091700077056885;508
-2.849720001220703;487
-2.85444;1381
-2.8684399127960205;538
-2.8811099529299997;6651
-2.8830599784851074;514
-2.9002799987800003;4240
-2.9049999713897705;524
-2.9106099605560303;1183
-2.92182993888855;1264
-2.95000004768;4244
-2.9562599659;1033
-2.9777801036834717;515
-20.137500762939453;4028
-20.278900146484375;20
-21.037799835205078;5543
-21.326900482177734;5541
-21.9405994415;18
-21.971679925900002;5936
-22.605600357056;16
-22.6504993439;4119
-22.888900756835938;1076
-22.949399948120117;1075
-23.135299682617188;15
-23.213699340820312;1077
-23.493499755859375;7181
-23.546199798583984;5540
-23.965;17
-24.284700393676758;1078
-24.4799995422;7182
-25.055299758911133;1079
-25.17060089111328;1572
-25.6979007721;1588
-27.090799331699998;1584
-28.029800415039062;1582
-28.175800323486328;1594
-28.441299438476562;1589
-28.715900421142578;1583
-3.007580041885376;1023
-3.025830030441284;535
-3.0282099247;4330
-3.0286099910736084;510
-3.05552005768;523
-3.09306001663208;526
-3.2675;512
-3.339169979095459;539
-3.343329906463623;484
-3.372220039367676;6188
-3.372499942779541;530
-3.4138898849487305;547
-3.4357500076293945;481
-3.440000057220459;1371
-3.4458699226379395;1209
-3.4716598987579346;1378
-3.5033299922943115;1198
-3.56064009666;6904
-3.56264;1194
-3.620759963989258;5096
-3.63568997;1187
-3.664720058441162;1266
-3.723829984664917;1190
-3.777359962463379;1189
-3.7851400375399997;6993
-3.81577992439;1382
-3.82000994682312;1214
-3.83951997756958;1051
-3.9262900352478027;251
-3.97;5560
-31.11359977722168;4443
-31.131399154663086;1580
-32.423301696777344;2425
-34.92359924316406;2476
-34.9486122131;2443
-35.376111;2464
-35.79169845581055;2457
-35.896400451660156;2445
-36.01350021362305;5675
-36.62919998168945;6794
-37.0703010559;2392
-37.3642997742;2459
-37.6183354855;5654
-38.250598907471;2495
-38.3224983215;2485
-38.53260040283203;2427
-38.90999984741211;6312
-38.992401123046875;5674
-38.9990005493;5978
-39.033199310303;2437
-39.08089828491211;3946
-39.253101348877;2415
-39.270099639899996;4636
-39.293800354003906;3947
-39.864200592041016;4663
-4.047500133514404;528
-4.0678300857543945;485
-4.0795598030099995;1022
-4.10583;489
-4.1235799789429;520
-4.1503400802612305;476
-4.151639938354492;1373
-4.167789936065674;1379
-4.23750019073;6196
-4.2969441413879395;6063
-4.33096981048584;245
-4.337613889;6189
-4.39833021164;1042
-4.418540000915527;1365
-4.43306016922;529
-4.4450201988220215;1375
-4.499110221862793;1195
-4.53533983231;4247
-4.586669921875;532
-4.623889923095703;516
-4.848879814147949;1182
-4.85194015503;1211
-4.9611101150512695;483
-4.965559959411621;5793
-4.977960109709999;1040
-4.995409965515137;477
-40.2863883972168;2501
-40.33679962158203;6793
-40.491901397700005;6670
-40.56909942626953;2471
-40.8630981445;4640
-41.2770004272;4637
-41.301700592;2412
-41.51359939575195;6767
-41.52370071411133;6796
-41.73199844359999;2467
-41.7659988403;4638
-41.8759002686;6774
-41.96289825439453;6772
-41.982200622559;5076
-42.074298858599995;5478
-42.09260177612305;2422
-42.39440155029297;6768
-42.487598419189;2438
-42.50694274902344;6777
-42.74610137939453;5504
-42.8235015869;2487
-42.83089828491211;6775
-43.077301025390625;6795
-43.13055419921875;6501
-43.1631011963;2477
-43.16583251953125;6686
-43.1730575562;5927
-43.2505569458;2428
-43.32310104370117;6766
-43.384701;2389
-43.38679885864258;2442
-43.4081001282;2450
-43.46030044555664;5677
-43.650398254399995;5972
-43.71910095214844;2479
-43.76110076904297;2399
-43.797401428222656;6765
-43.818901062;2455
-43.896400451660156;2451
-43.950599670410156;2397
-43.97194290161133;2406
-44.234100341796875;2481
-44.307098388671875;6773
-44.396400451660156;5588
-44.4803009033;6776
-44.720298767100005;6771
-44.870899200439;6647
-45.00899887084961;5485
-45.075599670410156;6671
-45.20479965209961;2433
-45.232976675;4124
-45.4259986877;7
-45.4733009338;2499
-45.51599884033203;7045
-45.56917;4118
-45.86149978637695;2480
-45.91910171508789;6646
-46.0299186409;4122
-46.059923172;4125
-46.299720764160156;2484
-46.33530044555664;2426
-46.47305679321289;2432
-46.4911994934082;5956
-46.537508;6368
-46.567901611328;2468
-46.6377983093;2460
-46.65638732910156;2482
-46.88309860229492;6764
-46.960399627686;5498
-47.10820007324219;5341
-47.1344985962;2446
-47.26940155029297;6396
-47.334800720214844;2503
-47.38290023803711;5491
-47.45869827270508;2409
-47.459999084472656;2440
-47.4900016784668;4645
-47.776668548583984;2478
-47.90370178222656;6326
-47.920833587646484;2400
-47.966110229492;2498
-48.1329994202;2391
-48.195301;5487
-48.225276947021484;2497
-48.240501;5488
-48.286399841308594;5792
-48.35699844359999;3948
-48.39970016479492;2472
-48.40510177612305;2431
-48.4607009888;2441
-48.467998504639;6324
-48.4762992859;2395
-48.520999908447266;5483
-48.5525016784668;2424
-48.594100952148;7044
-48.607498168945;3949
-48.65140151977539;2462
-48.797401428222656;2444
-48.964298;6325
-49.0502866745;5957
-49.0537986755;2401
-49.090301513671875;5921
-49.132198333740234;5480
-49.138000488299994;2452
-49.1758003235;2414
-49.2134017944;2439
-49.220699310302734;2430
